country,product,quantity,price
GH,product-8052,499,19.67
NG,product-8053,80,2.69
MA,product-8054,571,81.43
NG,product-8055,691,54.61
ZA,product-8056,897,36.76
MA,product-8057,502,55.60
KE,product-8058,91,1.87
ZA,product-8059,832,81.39
GH,product-8060,257,42.15
GH,product-8061,17,28.48
MA,product-8062,321,3.29
MA,product-8063,188,15.71
NG,product-8064,514,32.05
ZA,product-8065,328,30.33
NG,product-8066,569,20.26
NG,product-8067,465,95.09
MA,product-8068,74,8.05
NG,product-8069,206,12.96
MA,product-8070,199,76.33
ZA,product-8071,309,16.57
MA,product-8072,774,32.06
NG,product-8073,194,44.64
MA,product-8074,986,80.80
GH,product-8075,233,57.45
KE,product-8076,270,98.56
GH,product-8077,142,65.06
ZA,product-8078,651,75.05
ZA,product-8079,32,7.97
NG,product-8080,512,5.82
MA,product-8081,554,61.73
MA,product-8082,373,73.62
GH,product-8083,128,94.35
NG,product-8084,668,70.96
NG,product-8085,491,83.29
KE,product-8086,217,15.10
KE,product-8087,686,58.34
ZA,product-8088,10,47.75
NG,product-8089,286,6.62
NG,product-8090,975,6.60
ZA,product-8091,875,60.09
MA,product-8092,456,55.80
KE,product-8093,892,16.62
GH,product-8094,368,79.79
NG,product-8095,617,63.57
KE,product-8096,572,59.41
ZA,product-8097,561,3.34
MA,product-8098,921,23.62
MA,product-8099,347,21.38
ZA,product-8100,17,38.65
KE,product-8101,844,20.09
MA,product-8102,602,96.08
KE,product-8103,537,18.72
KE,product-8104,746,89.29
ZA,product-8105,808,58.72
ZA,product-8106,12,14.14
KE,product-8107,439,39.54
MA,product-8108,309,8.16
GH,product-8109,504,1.55
GH,product-8110,225,9.12
GH,product-8111,430,91.67
GH,product-8112,339,87.06
ZA,product-8113,130,98.46
ZA,product-8114,260,93.29
NG,product-8115,833,71.47
KE,product-8116,870,55.77
GH,product-8117,385,97.88
KE,product-8118,434,22.17
NG,product-8119,915,84.70
ZA,product-8120,480,58.69
GH,product-8121,75,66.01
MA,product-8122,631,83.72
KE,product-8123,117,89.93
ZA,product-8124,59,22.27
NG,product-8125,504,55.09
MA,product-8126,614,30.48
GH,product-8127,355,79.55
ZA,product-8128,663,91.57
KE,product-8129,59,30.34
MA,product-8130,434,49.16
KE,product-8131,383,75.43
GH,product-8132,277,96.34
NG,product-8133,450,48.68
GH,product-8134,668,1.11
MA,product-8135,257,11.07
NG,product-8136,276,15.36
MA,product-8137,623,83.11
KE,product-8138,129,42.09
ZA,product-8139,802,47.34
GH,product-8140,832,79.52
KE,product-8141,786,17.07
GH,product-8142,264,95.49
MA,product-8143,314,86.45
MA,product-8144,361,78.70
GH,product-8145,199,70.89
ZA,product-8146,995,99.28
ZA,product-8147,702,74.89
ZA,product-8148,640,7.23
NG,product-8149,574,95.28
KE,product-8150,83,51.06
NG,product-8151,856,81.74
ZA,product-8152,220,97.10
KE,product-8153,662,52.37
MA,product-8154,538,30.20
GH,product-8155,207,92.46
NG,product-8156,479,30.81
MA,product-8157,991,7.13
GH,product-8158,530,58.89
GH,product-8159,141,8.46
MA,product-8160,764,49.44
KE,product-8161,639,68.79
NG,product-8162,756,67.48
MA,product-8163,227,0.80
GH,product-8164,761,95.33
KE,product-8165,623,97.09
NG,product-8166,904,58.58
ZA,product-8167,541,57.39
KE,product-8168,657,56.60
GH,product-8169,91,18.25
KE,product-8170,928,96.87
KE,product-8171,674,34.53
MA,product-8172,347,39.85
GH,product-8173,40,63.00
ZA,product-8174,482,21.07
KE,product-8175,675,59.37
ZA,product-8176,654,1.24
NG,product-8177,488,81.75
KE,product-8178,905,37.90
KE,product-8179,297,45.63
KE,product-8180,743,71.22
KE,product-8181,86,70.18
MA,product-8182,156,4.16
GH,product-8183,951,96.74
MA,product-8184,817,56.08
GH,product-8185,928,88.86
GH,product-8186,545,18.30
KE,product-8187,975,2.92
MA,product-8188,42,91.89
GH,product-8189,691,26.32
ZA,product-8190,552,46.34
NG,product-8191,174,45.83
NG,product-8192,136,3.60
MA,product-8193,508,81.71
MA,product-8194,298,80.68
KE,product-8195,566,2.29
GH,product-8196,482,92.91
KE,product-8197,732,92.83
KE,product-8198,923,81.50
NG,product-8199,322,45.02
NG,product-8200,323,27.99
GH,product-8201,288,11.90
MA,product-8202,875,56.99
ZA,product-8203,937,32.68
GH,product-8204,832,6.74
GH,product-8205,699,1.59
MA,product-8206,687,23.89
GH,product-8207,513,91.43
ZA,product-8208,821,78.75
MA,product-8209,474,56.70
MA,product-8210,477,92.86
ZA,product-8211,845,18.17
GH,product-8212,405,90.98
GH,product-8213,519,40.58
GH,product-8214,118,65.00
KE,product-8215,778,25.21
MA,product-8216,95,17.86
MA,product-8217,606,82.43
GH,product-8218,627,16.17
MA,product-8219,123,29.02
MA,product-8220,475,24.52
ZA,product-8221,411,83.23
MA,product-8222,74,6.95
ZA,product-8223,291,34.80
NG,product-8224,404,60.52
ZA,product-8225,151,96.61
NG,product-8226,798,87.23
ZA,product-8227,610,52.37
NG,product-8228,163,2.74
GH,product-8229,906,81.14
GH,product-8230,574,69.46
GH,product-8231,578,57.54
NG,product-8232,750,19.21
ZA,product-8233,823,90.19
NG,product-8234,557,69.14
MA,product-8235,322,66.46
ZA,product-8236,113,30.82
GH,product-8237,461,76.10
KE,product-8238,369,91.96
ZA,product-8239,28,38.41
KE,product-8240,637,14.24
KE,product-8241,471,52.39
GH,product-8242,841,0.61
KE,product-8243,677,20.37
GH,product-8244,483,55.77
ZA,product-8245,138,3.27
GH,product-8246,856,11.37
ZA,product-8247,21,39.21
ZA,product-8248,211,36.39
ZA,product-8249,333,3.38
GH,product-8250,337,88.16
MA,product-8251,663,21.77
KE,product-8252,107,41.58
KE,product-8253,366,82.69
NG,product-8254,149,80.49
MA,product-8255,940,58.88
ZA,product-8256,628,81.92
KE,product-8257,612,93.95
NG,product-8258,597,85.36
NG,product-8259,185,66.43
ZA,product-8260,382,75.42
NG,product-8261,959,78.78
MA,product-8262,328,70.32
NG,product-8263,94,26.05
KE,product-8264,781,87.60
GH,product-8265,318,67.10
MA,product-8266,589,42.61
MA,product-8267,41,85.83
ZA,product-8268,442,12.84
ZA,product-8269,920,77.39
KE,product-8270,808,56.77
NG,product-8271,308,73.05
NG,product-8272,722,37.47
KE,product-8273,875,33.98
NG,product-8274,51,2.29
ZA,product-8275,347,55.81
KE,product-8276,987,88.52
GH,product-8277,706,90.93
GH,product-8278,210,83.35
MA,product-8279,799,23.29
NG,product-8280,97,99.41
MA,product-8281,780,34.17
MA,product-8282,312,41.91
KE,product-8283,566,79.11
ZA,product-8284,228,39.89
KE,product-8285,381,67.81
MA,product-8286,183,41.36
GH,product-8287,426,94.94
ZA,product-8288,685,90.94
GH,product-8289,492,98.85
NG,product-8290,183,95.68
ZA,product-8291,945,1.67
GH,product-8292,928,24.68
KE,product-8293,119,84.87
KE,product-8294,424,27.42
MA,product-8295,913,25.54
KE,product-8296,181,2.71
GH,product-8297,647,75.36
MA,product-8298,134,19.55
GH,product-8299,367,88.49
ZA,product-8300,749,15.68
KE,product-8301,510,7.92
ZA,product-8302,437,49.67
MA,product-8303,558,94.70
ZA,product-8304,565,79.96
GH,product-8305,82,31.99
GH,product-8306,894,96.25
GH,product-8307,869,4.74
GH,product-8308,17,12.96
GH,product-8309,745,25.61
KE,product-8310,556,85.50
NG,product-8311,842,14.53
GH,product-8312,408,78.49
NG,product-8313,572,83.86
KE,product-8314,609,6.20
NG,product-8315,213,0.82
GH,product-8316,201,61.73
KE,product-8317,546,30.08
NG,product-8318,597,31.46
GH,product-8319,844,98.36
ZA,product-8320,786,1.85
KE,product-8321,142,6.54
ZA,product-8322,956,23.32
GH,product-8323,879,96.49
KE,product-8324,762,9.68
GH,product-8325,317,93.33
ZA,product-8326,901,79.02
KE,product-8327,771,92.70
MA,product-8328,412,16.70
ZA,product-8329,37,4.36
MA,product-8330,905,24.28
KE,product-8331,10,90.10
KE,product-8332,158,72.99
KE,product-8333,574,11.97
ZA,product-8334,386,5.02
KE,product-8335,597,1.83
MA,product-8336,736,51.25
MA,product-8337,130,59.90
GH,product-8338,661,4.72
ZA,product-8339,300,66.59
NG,product-8340,644,97.59
KE,product-8341,516,17.28
KE,product-8342,555,98.49
ZA,product-8343,87,52.05
GH,product-8344,39,91.12
ZA,product-8345,172,35.19
NG,product-8346,462,65.66
KE,product-8347,272,14.59
NG,product-8348,747,65.54
KE,product-8349,356,29.07
KE,product-8350,263,88.57
GH,product-8351,215,86.28
GH,product-8352,837,63.06
MA,product-8353,564,41.15
NG,product-8354,955,69.96
MA,product-8355,330,84.53
MA,product-8356,348,89.79
ZA,product-8357,910,25.77
ZA,product-8358,612,15.13
MA,product-8359,909,45.72
NG,product-8360,911,25.80
GH,product-8361,336,24.71
GH,product-8362,589,84.14
MA,product-8363,312,63.45
GH,product-8364,965,70.82
KE,product-8365,475,77.03
GH,product-8366,761,17.40
NG,product-8367,160,60.10
KE,product-8368,499,30.20
MA,product-8369,641,91.41
ZA,product-8370,627,27.87
KE,product-8371,265,39.63
KE,product-8372,446,29.59
MA,product-8373,303,40.36
MA,product-8374,498,61.42
KE,product-8375,441,51.00
KE,product-8376,886,63.58
ZA,product-8377,480,81.56
GH,product-8378,321,28.49
ZA,product-8379,21,20.27
KE,product-8380,620,62.76
NG,product-8381,677,89.66
NG,product-8382,443,51.28
KE,product-8383,801,66.79
GH,product-8384,800,24.15
MA,product-8385,935,26.69
MA,product-8386,57,82.20
MA,product-8387,416,56.83
GH,product-8388,496,45.92
MA,product-8389,821,7.25
ZA,product-8390,362,0.56
NG,product-8391,747,69.17
ZA,product-8392,349,13.04
MA,product-8393,308,68.53
MA,product-8394,270,55.93
KE,product-8395,333,49.41
KE,product-8396,701,27.93
GH,product-8397,842,26.75
KE,product-8398,867,35.93
NG,product-8399,390,56.88
NG,product-8400,812,41.94
KE,product-8401,75,12.34
NG,product-8402,123,96.02
NG,product-8403,759,52.30
ZA,product-8404,263,87.15
MA,product-8405,770,39.87
MA,product-8406,805,39.60
GH,product-8407,209,32.59
ZA,product-8408,546,88.68
MA,product-8409,848,90.91
NG,product-8410,841,4.78
MA,product-8411,939,57.62
KE,product-8412,801,50.61
MA,product-8413,407,60.31
ZA,product-8414,627,86.76
MA,product-8415,354,86.25
MA,product-8416,218,70.67
NG,product-8417,693,98.57
ZA,product-8418,604,66.15
MA,product-8419,936,73.68
NG,product-8420,618,91.24
ZA,product-8421,743,1.44
KE,product-8422,475,67.73
MA,product-8423,871,14.72
ZA,product-8424,668,82.29
ZA,product-8425,756,87.95
MA,product-8426,604,60.22
GH,product-8427,973,9.42
GH,product-8428,460,85.85
GH,product-8429,986,31.88
ZA,product-8430,903,3.23
KE,product-8431,168,31.46
KE,product-8432,252,83.70
MA,product-8433,143,18.92
MA,product-8434,212,87.43
GH,product-8435,769,22.68
GH,product-8436,742,44.07
GH,product-8437,98,58.50
MA,product-8438,281,54.52
KE,product-8439,498,92.34
KE,product-8440,116,97.43
KE,product-8441,601,83.69
ZA,product-8442,29,18.01
NG,product-8443,790,91.91
KE,product-8444,846,78.20
ZA,product-8445,236,0.80
KE,product-8446,348,87.14
GH,product-8447,147,35.70
MA,product-8448,242,81.29
KE,product-8449,75,69.81
NG,product-8450,298,36.21
MA,product-8451,47,33.67
NG,product-8452,317,99.18
MA,product-8453,158,88.80
ZA,product-8454,692,79.17
GH,product-8455,115,43.20
GH,product-8456,176,29.00
MA,product-8457,913,14.71
MA,product-8458,874,57.87
ZA,product-8459,473,26.42
GH,product-8460,66,42.83
KE,product-8461,579,40.85
GH,product-8462,378,59.21
KE,product-8463,836,93.16
MA,product-8464,516,20.87
KE,product-8465,731,59.18
ZA,product-8466,413,67.47
KE,product-8467,159,77.24
KE,product-8468,970,7.29
KE,product-8469,347,55.60
ZA,product-8470,805,25.41
MA,product-8471,193,4.80
NG,product-8472,492,34.66
NG,product-8473,25,9.01
ZA,product-8474,817,79.25
GH,product-8475,338,79.47
KE,product-8476,140,89.90
NG,product-8477,954,54.29
MA,product-8478,30,32.23
ZA,product-8479,934,39.04
MA,product-8480,392,62.73
ZA,product-8481,973,5.60
KE,product-8482,760,72.56
GH,product-8483,585,37.72
MA,product-8484,863,47.79
NG,product-8485,306,61.86
NG,product-8486,269,44.86
MA,product-8487,375,72.21
ZA,product-8488,454,59.32
GH,product-8489,997,51.21
KE,product-8490,725,21.46
GH,product-8491,660,63.07
ZA,product-8492,108,18.28
GH,product-8493,761,92.21
KE,product-8494,992,38.23
NG,product-8495,995,75.26
ZA,product-8496,755,67.72
NG,product-8497,208,16.57
ZA,product-8498,471,23.77
ZA,product-8499,113,97.56
NG,product-8500,211,55.29
MA,product-8501,153,59.30
NG,product-8502,788,90.63
ZA,product-8503,157,88.11
KE,product-8504,135,54.34
NG,product-8505,685,37.42
ZA,product-8506,415,37.65
KE,product-8507,539,46.56
MA,product-8508,394,79.90
GH,product-8509,225,55.77
KE,product-8510,108,41.09
ZA,product-8511,594,75.42
GH,product-8512,373,14.86
NG,product-8513,68,13.88
GH,product-8514,719,63.50
GH,product-8515,400,61.30
NG,product-8516,410,46.41
NG,product-8517,169,53.67
NG,product-8518,617,9.84
MA,product-8519,962,86.77
KE,product-8520,261,9.38
ZA,product-8521,61,64.27
KE,product-8522,130,51.72
MA,product-8523,302,51.63
ZA,product-8524,54,58.30
MA,product-8525,567,80.28
GH,product-8526,391,31.08
KE,product-8527,978,85.84
NG,product-8528,462,3.90
ZA,product-8529,342,58.86
ZA,product-8530,621,6.32
ZA,product-8531,398,52.64
ZA,product-8532,131,34.42
GH,product-8533,213,1.64
ZA,product-8534,504,51.89
ZA,product-8535,364,39.25
NG,product-8536,951,52.08
GH,product-8537,822,72.82
MA,product-8538,227,37.81
NG,product-8539,186,36.04
KE,product-8540,239,54.96
NG,product-8541,93,70.77
KE,product-8542,606,76.22
GH,product-8543,133,29.20
NG,product-8544,936,62.97
ZA,product-8545,841,78.94
KE,product-8546,28,24.33
ZA,product-8547,911,0.87
GH,product-8548,441,59.32
MA,product-8549,454,69.24
KE,product-8550,423,79.40
GH,product-8551,767,83.09
GH,product-8552,381,10.95
ZA,product-8553,630,16.25
GH,product-8554,596,96.69
GH,product-8555,267,52.73
MA,product-8556,752,65.90
NG,product-8557,159,86.26
ZA,product-8558,918,68.36
NG,product-8559,709,18.65
ZA,product-8560,219,59.30
GH,product-8561,480,12.73
ZA,product-8562,5,60.76
KE,product-8563,818,36.99
KE,product-8564,767,56.66
MA,product-8565,45,11.76
MA,product-8566,579,11.14
MA,product-8567,591,67.51
ZA,product-8568,545,91.68
MA,product-8569,867,18.67
MA,product-8570,710,42.61
ZA,product-8571,908,75.30
MA,product-8572,624,94.67
MA,product-8573,910,20.09
ZA,product-8574,487,60.44
NG,product-8575,653,62.45
MA,product-8576,834,52.87
ZA,product-8577,201,14.78
ZA,product-8578,749,80.70
NG,product-8579,558,84.47
KE,product-8580,224,25.41
KE,product-8581,491,16.36
KE,product-8582,968,24.08
MA,product-8583,756,72.55
NG,product-8584,696,43.03
ZA,product-8585,895,64.84
MA,product-8586,160,96.10
GH,product-8587,109,11.53
NG,product-8588,304,61.54
GH,product-8589,248,81.45
ZA,product-8590,770,78.25
MA,product-8591,923,45.18
GH,product-8592,83,51.16
MA,product-8593,741,27.87
MA,product-8594,651,4.75
ZA,product-8595,595,1.41
MA,product-8596,907,54.70
ZA,product-8597,918,88.45
GH,product-8598,36,35.04
KE,product-8599,644,76.64
GH,product-8600,923,23.07
NG,product-8601,80,55.13
NG,product-8602,918,32.95
KE,product-8603,733,0.54
KE,product-8604,49,66.76
MA,product-8605,0,31.23
KE,product-8606,366,67.48
GH,product-8607,182,38.75
NG,product-8608,73,63.60
MA,product-8609,905,92.37
ZA,product-8610,347,91.80
GH,product-8611,855,11.66
NG,product-8612,770,48.74
GH,product-8613,569,49.46
MA,product-8614,706,28.36
KE,product-8615,93,55.34
NG,product-8616,724,49.73
MA,product-8617,373,49.94
MA,product-8618,63,92.60
KE,product-8619,921,17.03
MA,product-8620,824,67.42
ZA,product-8621,728,97.17
GH,product-8622,706,0.53
ZA,product-8623,331,93.70
ZA,product-8624,367,53.12
GH,product-8625,295,87.53
GH,product-8626,956,7.90
KE,product-8627,969,83.48
NG,product-8628,666,47.02
MA,product-8629,722,29.11
KE,product-8630,918,28.81
NG,product-8631,127,45.70
KE,product-8632,870,73.93
KE,product-8633,311,36.35
KE,product-8634,956,65.44
ZA,product-8635,229,71.14
GH,product-8636,487,1.27
ZA,product-8637,994,17.83
NG,product-8638,948,57.07
NG,product-8639,831,13.33
NG,product-8640,128,78.94
GH,product-8641,889,69.12
KE,product-8642,851,79.43
MA,product-8643,44,30.88
KE,product-8644,665,32.68
KE,product-8645,252,5.54
KE,product-8646,434,53.76
GH,product-8647,639,86.83
ZA,product-8648,227,84.15
MA,product-8649,227,13.89
NG,product-8650,14,91.76
GH,product-8651,963,17.54
MA,product-8652,873,13.40
GH,product-8653,940,35.25
ZA,product-8654,350,38.05
NG,product-8655,541,89.59
GH,product-8656,746,18.77
KE,product-8657,498,77.45
ZA,product-8658,71,31.68
GH,product-8659,724,43.99
GH,product-8660,292,28.41
NG,product-8661,513,2.53
KE,product-8662,747,22.37
KE,product-8663,787,5.25
MA,product-8664,970,78.96
NG,product-8665,482,42.61
MA,product-8666,847,95.66
GH,product-8667,114,27.21
MA,product-8668,191,37.09
KE,product-8669,276,52.58
NG,product-8670,899,34.73
MA,product-8671,388,90.03
KE,product-8672,167,1.45
MA,product-8673,782,66.53
GH,product-8674,639,54.13
GH,product-8675,877,87.95
NG,product-8676,257,45.51
MA,product-8677,263,34.05
ZA,product-8678,809,12.40
KE,product-8679,741,23.51
KE,product-8680,508,6.36
KE,product-8681,974,53.70
ZA,product-8682,386,77.96
KE,product-8683,60,4.99
MA,product-8684,77,91.02
ZA,product-8685,572,66.43
KE,product-8686,760,89.98
KE,product-8687,406,50.47
GH,product-8688,390,81.32
NG,product-8689,835,6.53
KE,product-8690,946,36.37
ZA,product-8691,380,59.55
ZA,product-8692,690,61.18
KE,product-8693,665,71.13
MA,product-8694,98,51.35
NG,product-8695,658,27.43
KE,product-8696,657,4.62
NG,product-8697,114,73.37
MA,product-8698,455,5.18
MA,product-8699,962,78.77
NG,product-8700,913,66.75
KE,product-8701,572,94.10
KE,product-8702,476,12.90
NG,product-8703,446,58.47
GH,product-8704,617,71.21
ZA,product-8705,937,76.10
NG,product-8706,799,46.51
GH,product-8707,831,7.40
GH,product-8708,11,95.45
ZA,product-8709,49,30.84
ZA,product-8710,612,26.80
GH,product-8711,908,32.00
ZA,product-8712,582,90.53
NG,product-8713,58,1.89
KE,product-8714,851,86.64
MA,product-8715,565,39.22
MA,product-8716,420,32.87
MA,product-8717,275,13.60
GH,product-8718,379,99.96
GH,product-8719,336,96.63
KE,product-8720,802,11.03
GH,product-8721,658,21.74
KE,product-8722,877,56.56
MA,product-8723,646,30.24
KE,product-8724,751,53.64
NG,product-8725,148,26.32
GH,product-8726,680,57.93
NG,product-8727,869,70.68
MA,product-8728,62,14.73
MA,product-8729,77,10.79
MA,product-8730,67,43.91
KE,product-8731,685,54.14
MA,product-8732,805,21.54
MA,product-8733,26,13.05
NG,product-8734,322,72.78
GH,product-8735,585,74.17
MA,product-8736,262,82.42
ZA,product-8737,94,35.79
MA,product-8738,594,94.73
NG,product-8739,251,23.36
MA,product-8740,68,11.16
ZA,product-8741,337,84.11
MA,product-8742,439,71.37
NG,product-8743,689,70.08
GH,product-8744,737,59.30
MA,product-8745,915,44.22
MA,product-8746,41,41.82
KE,product-8747,775,50.09
GH,product-8748,675,60.12
NG,product-8749,404,99.77
GH,product-8750,431,64.23
MA,product-8751,839,59.61
GH,product-8752,90,67.45
KE,product-8753,306,98.77
ZA,product-8754,530,30.70
KE,product-8755,3,49.69
MA,product-8756,705,26.04
NG,product-8757,70,48.76
GH,product-8758,417,73.13
ZA,product-8759,61,45.36
GH,product-8760,959,4.92
NG,product-8761,777,2.12
KE,product-8762,480,17.33
ZA,product-8763,193,85.45
ZA,product-8764,365,88.60
ZA,product-8765,36,85.22
KE,product-8766,329,2.75
ZA,product-8767,409,25.50
ZA,product-8768,312,23.97
MA,product-8769,497,35.47
GH,product-8770,6,48.90
ZA,product-8771,658,14.99
MA,product-8772,545,98.33
MA,product-8773,481,33.94
KE,product-8774,406,18.57
ZA,product-8775,429,41.92
KE,product-8776,778,38.69
KE,product-8777,194,95.72
KE,product-8778,198,86.85
MA,product-8779,386,49.19
ZA,product-8780,604,72.03
KE,product-8781,173,76.65
NG,product-8782,955,2.29
ZA,product-8783,287,25.63
MA,product-8784,575,21.10
MA,product-8785,823,13.48
NG,product-8786,296,48.56
MA,product-8787,588,9.91
ZA,product-8788,138,73.72
GH,product-8789,69,64.28
MA,product-8790,76,83.14
KE,product-8791,524,18.21
NG,product-8792,16,46.59
MA,product-8793,159,89.13
KE,product-8794,257,74.16
MA,product-8795,868,68.98
ZA,product-8796,535,23.93
ZA,product-8797,507,51.11
KE,product-8798,172,0.25
ZA,product-8799,4,15.39
ZA,product-8800,447,9.44
GH,product-8801,591,88.45
GH,product-8802,388,52.71
ZA,product-8803,919,93.22
NG,product-8804,160,35.40
NG,product-8805,129,14.75
GH,product-8806,388,4.06
KE,product-8807,506,69.63
ZA,product-8808,350,75.58
MA,product-8809,499,15.49
NG,product-8810,236,7.49
MA,product-8811,267,80.54
NG,product-8812,317,60.06
MA,product-8813,354,5.63
GH,product-8814,225,5.39
NG,product-8815,445,24.17
ZA,product-8816,731,49.07
NG,product-8817,763,94.00
MA,product-8818,315,74.68
GH,product-8819,900,15.58
MA,product-8820,843,87.62
GH,product-8821,783,70.71
KE,product-8822,640,97.19
GH,product-8823,76,54.84
NG,product-8824,182,2.42
KE,product-8825,968,73.02
NG,product-8826,380,30.36
KE,product-8827,285,82.24
NG,product-8828,210,22.16
ZA,product-8829,987,4.07
MA,product-8830,740,49.72
NG,product-8831,188,84.19
ZA,product-8832,465,80.22
GH,product-8833,802,87.99
GH,product-8834,657,50.19
GH,product-8835,493,51.29
KE,product-8836,897,24.17
MA,product-8837,434,2.29
GH,product-8838,880,25.71
KE,product-8839,981,59.65
GH,product-8840,496,57.81
KE,product-8841,878,22.94
MA,product-8842,478,90.97
ZA,product-8843,338,54.26
KE,product-8844,665,28.16
NG,product-8845,79,35.53
MA,product-8846,913,7.30
ZA,product-8847,692,90.63
ZA,product-8848,347,88.55
NG,product-8849,995,42.17
KE,product-8850,609,57.50
GH,product-8851,363,19.87
KE,product-8852,470,13.02
MA,product-8853,624,25.07
KE,product-8854,160,69.18
GH,product-8855,771,43.87
ZA,product-8856,921,44.27
ZA,product-8857,102,65.91
GH,product-8858,843,21.62
ZA,product-8859,94,87.53
NG,product-8860,712,73.35
KE,product-8861,175,57.23
GH,product-8862,626,62.27
KE,product-8863,233,14.34
NG,product-8864,695,65.81
GH,product-8865,886,38.33
KE,product-8866,822,71.85
MA,product-8867,56,85.24
NG,product-8868,544,55.68
ZA,product-8869,437,40.31
NG,product-8870,921,76.96
NG,product-8871,559,40.97
MA,product-8872,302,79.22
KE,product-8873,743,34.10
GH,product-8874,429,5.69
NG,product-8875,286,23.95
KE,product-8876,201,84.02
GH,product-8877,252,42.90
MA,product-8878,982,3.80
KE,product-8879,257,45.21
NG,product-8880,71,75.98
NG,product-8881,572,16.76
NG,product-8882,515,40.48
GH,product-8883,892,18.36
GH,product-8884,730,69.88
MA,product-8885,660,49.14
KE,product-8886,727,17.18
MA,product-8887,286,27.90
NG,product-8888,163,32.47
ZA,product-8889,695,0.98
MA,product-8890,179,80.93
GH,product-8891,62,98.15
GH,product-8892,919,25.34
ZA,product-8893,354,2.02
KE,product-8894,433,16.68
KE,product-8895,636,94.01
GH,product-8896,252,63.01
NG,product-8897,899,64.85
KE,product-8898,623,83.95
MA,product-8899,317,97.79
MA,product-8900,550,75.04
KE,product-8901,200,58.62
NG,product-8902,423,13.75
ZA,product-8903,313,4.33
ZA,product-8904,312,20.55
NG,product-8905,479,88.72
GH,product-8906,735,16.15
NG,product-8907,820,45.55
GH,product-8908,696,77.46
GH,product-8909,503,9.12
GH,product-8910,865,84.96
KE,product-8911,882,71.35
GH,product-8912,341,33.63
KE,product-8913,890,97.24
GH,product-8914,173,69.17
GH,product-8915,400,58.84
ZA,product-8916,327,22.76
NG,product-8917,260,24.03
MA,product-8918,205,98.16
GH,product-8919,749,18.53
NG,product-8920,115,21.46
ZA,product-8921,464,99.87
KE,product-8922,925,48.55
KE,product-8923,211,0.24
MA,product-8924,561,52.73
ZA,product-8925,43,4.11
MA,product-8926,643,64.90
ZA,product-8927,730,38.02
ZA,product-8928,185,39.19
NG,product-8929,676,98.38
ZA,product-8930,191,91.63
ZA,product-8931,448,2.65
NG,product-8932,45,31.60
NG,product-8933,49,56.03
KE,product-8934,330,43.99
KE,product-8935,753,19.48
KE,product-8936,224,23.46
NG,product-8937,759,0.85
NG,product-8938,184,76.60
ZA,product-8939,466,62.58
KE,product-8940,143,60.50
ZA,product-8941,645,39.79
MA,product-8942,515,2.52
NG,product-8943,22,84.81
GH,product-8944,382,6.44
MA,product-8945,278,45.28
MA,product-8946,516,44.60
GH,product-8947,304,90.60
GH,product-8948,781,33.38
ZA,product-8949,138,60.49
ZA,product-8950,101,28.15
KE,product-8951,930,70.76
GH,product-8952,633,52.58
ZA,product-8953,238,55.11
ZA,product-8954,376,85.62
MA,product-8955,369,15.06
NG,product-8956,262,42.38
NG,product-8957,643,93.88
GH,product-8958,544,87.75
ZA,product-8959,929,1.03
MA,product-8960,654,0.95
MA,product-8961,531,75.30
ZA,product-8962,588,76.53
NG,product-8963,280,63.06
GH,product-8964,842,3.61
NG,product-8965,334,87.04
GH,product-8966,304,74.28
GH,product-8967,424,4.64
ZA,product-8968,657,47.56
GH,product-8969,131,12.44
KE,product-8970,972,75.06
NG,product-8971,727,19.29
GH,product-8972,545,63.54
ZA,product-8973,644,96.98
GH,product-8974,336,28.25
GH,product-8975,508,79.57
GH,product-8976,982,96.50
KE,product-8977,80,21.02
GH,product-8978,287,49.93
KE,product-8979,107,15.08
GH,product-8980,689,90.30
NG,product-8981,822,33.65
NG,product-8982,606,98.53
NG,product-8983,624,93.47
NG,product-8984,725,22.30
NG,product-8985,719,40.93
KE,product-8986,991,78.06
ZA,product-8987,838,47.01
MA,product-8988,266,6.65
GH,product-8989,823,26.20
GH,product-8990,919,47.77
NG,product-8991,920,87.98
NG,product-8992,796,77.36
ZA,product-8993,855,16.23
GH,product-8994,346,24.02
NG,product-8995,162,80.70
KE,product-8996,752,94.03
KE,product-8997,563,6.50
MA,product-8998,607,24.72
NG,product-8999,355,58.98
MA,product-9000,139,23.35
ZA,product-9001,711,69.70
MA,product-9002,379,35.09
MA,product-9003,861,27.28
GH,product-9004,270,56.98
KE,product-9005,862,25.13
ZA,product-9006,197,80.68
MA,product-9007,44,54.60
GH,product-9008,530,29.29
MA,product-9009,535,8.42
MA,product-9010,918,37.99
MA,product-9011,627,40.49
ZA,product-9012,209,75.83
MA,product-9013,194,80.37
MA,product-9014,900,11.72
KE,product-9015,271,71.22
KE,product-9016,546,34.51
NG,product-9017,882,97.12
NG,product-9018,190,0.41
ZA,product-9019,937,52.82
MA,product-9020,579,71.49
MA,product-9021,14,15.28
ZA,product-9022,182,79.21
NG,product-9023,96,64.32
KE,product-9024,94,93.17
MA,product-9025,696,15.11
GH,product-9026,711,25.76
NG,product-9027,212,64.22
GH,product-9028,745,25.94
ZA,product-9029,980,78.53
GH,product-9030,854,42.85
NG,product-9031,585,13.41
MA,product-9032,564,83.23
KE,product-9033,452,27.36
NG,product-9034,909,69.32
MA,product-9035,846,47.13
KE,product-9036,426,20.74
