country,product,quantity,price
NG,product-7545,322,4.84
GH,product-7546,918,45.51
KE,product-7547,41,50.34
ZA,product-7548,9,72.85
MA,product-7549,183,65.84
NG,product-7550,551,91.21
GH,product-7551,179,99.41
KE,product-7552,364,66.50
ZA,product-7553,594,45.69
MA,product-7554,212,19.98
NG,product-7555,80,1.20
GH,product-7556,608,96.11
KE,product-7557,596,84.94
ZA,product-7558,792,43.86
MA,product-7559,104,72.60
NG,product-7560,808,59.80
GH,product-7561,488,58.70
KE,product-7562,382,91.69
ZA,product-7563,670,80.67
MA,product-7564,53,27.62
NG,product-7565,663,68.88
GH,product-7566,562,33.60
KE,product-7567,718,3.79
ZA,product-7568,569,93.63
MA,product-7569,46,14.30
NG,product-7570,284,38.49
GH,product-7571,647,61.22
KE,product-7572,450,93.31
ZA,product-7573,932,3.26
MA,product-7574,700,61.07
NG,product-7575,313,70.94
GH,product-7576,167,93.43
KE,product-7577,518,36.37
ZA,product-7578,328,90.19
MA,product-7579,997,56.76
NG,product-7580,779,92.57
GH,product-7581,244,12.54
KE,product-7582,185,58.03
ZA,product-7583,19,32.69
MA,product-7584,260,48.13
NG,product-7585,585,16.16
GH,product-7586,339,56.79
KE,product-7587,489,23.70
ZA,product-7588,909,61.67
MA,product-7589,792,66.36
NG,product-7590,642,96.67
GH,product-7591,87,58.88
KE,product-7592,35,76.93
ZA,product-7593,538,47.21
MA,product-7594,459,87.65
NG,product-7595,655,88.94
GH,product-7596,4,86.89
KE,product-7597,958,83.54
ZA,product-7598,448,34.04
MA,product-7599,497,23.93
NG,product-7600,172,46.97
GH,product-7601,934,7.58
KE,product-7602,575,3.81
ZA,product-7603,262,4.18
MA,product-7604,953,89.13
NG,product-7605,59,84.36
GH,product-7606,133,73.06
KE,product-7607,524,19.63
ZA,product-7608,847,67.65
MA,product-7609,232,82.49
NG,product-7610,964,16.30
GH,product-7611,161,71.05
KE,product-7612,168,29.47
ZA,product-7613,918,74.02
MA,product-7614,134,6.64
NG,product-7615,791,61.48
GH,product-7616,790,64.65
KE,product-7617,446,14.05
ZA,product-7618,49,33.57
MA,product-7619,149,19.53
NG,product-7620,964,70.14
GH,product-7621,592,80.98
KE,product-7622,961,70.64
ZA,product-7623,403,74.17
MA,product-7624,390,8.79
NG,product-7625,390,29.39
GH,product-7626,219,48.82
KE,product-7627,160,17.77
ZA,product-7628,278,51.60
MA,product-7629,317,81.18
NG,product-7630,965,25.09
GH,product-7631,385,4.06
KE,product-7632,948,99.43
ZA,product-7633,188,48.64
MA,product-7634,773,42.75
NG,product-7635,448,84.01
GH,product-7636,677,42.46
KE,product-7637,318,22.14
ZA,product-7638,418,30.44
MA,product-7639,70,11.75
NG,product-7640,605,61.20
GH,product-7641,950,40.92
KE,product-7642,945,20.96
ZA,product-7643,537,78.57
MA,product-7644,436,42.78
NG,product-7645,193,78.83
GH,product-7646,481,31.95
KE,product-7647,984,87.69
ZA,product-7648,976,81.03
MA,product-7649,814,96.89
NG,product-7650,16,42.86
GH,product-7651,359,97.72
KE,product-7652,104,55.35
ZA,product-7653,626,66.34
MA,product-7654,373,74.74
NG,product-7655,829,43.01
GH,product-7656,261,20.53
KE,product-7657,235,50.90
ZA,product-7658,412,55.04
MA,product-7659,864,51.73
NG,product-7660,792,21.10
GH,product-7661,185,38.96
KE,product-7662,858,83.05
ZA,product-7663,479,91.46
MA,product-7664,462,29.17
NG,product-7665,54,81.44
GH,product-7666,778,5.87
KE,product-7667,368,39.41
ZA,product-7668,697,31.08
MA,product-7669,819,28.37
NG,product-7670,573,72.37
GH,product-7671,380,23.05
KE,product-7672,945,69.07
ZA,product-7673,206,74.77
MA,product-7674,726,27.98
NG,product-7675,752,64.70
GH,product-7676,264,74.52
KE,product-7677,103,86.00
ZA,product-7678,301,77.64
MA,product-7679,94,23.10
NG,product-7680,799,49.97
GH,product-7681,292,62.93
KE,product-7682,836,3.13
ZA,product-7683,364,20.41
MA,product-7684,165,47.30
NG,product-7685,137,99.07
GH,product-7686,237,70.78
KE,product-7687,245,15.86
ZA,product-7688,773,94.94
MA,product-7689,523,68.80
NG,product-7690,79,41.78
GH,product-7691,810,52.04
KE,product-7692,27,40.16
ZA,product-7693,80,79.13
MA,product-7694,626,39.43
NG,product-7695,617,20.15
GH,product-7696,623,80.30
KE,product-7697,622,55.41
ZA,product-7698,301,91.64
MA,product-7699,653,77.98
NG,product-7700,373,15.40
GH,product-7701,362,10.37
KE,product-7702,145,23.99
ZA,product-7703,551,70.87
MA,product-7704,979,54.34
NG,product-7705,441,72.55
GH,product-7706,790,38.23
KE,product-7707,607,90.09
ZA,product-7708,948,65.46
MA,product-7709,855,98.56
NG,product-7710,254,94.14
GH,product-7711,135,76.32
KE,product-7712,537,6.59
ZA,product-7713,120,3.64
MA,product-7714,640,84.07
NG,product-7715,635,60.57
GH,product-7716,514,63.42
KE,product-7717,217,10.96
ZA,product-7718,792,23.31
MA,product-7719,415,18.69
NG,product-7720,128,24.74
GH,product-7721,476,35.57
KE,product-7722,159,87.63
ZA,product-7723,210,69.04
MA,product-7724,176,49.12
NG,product-7725,815,62.47
GH,product-7726,721,27.61
KE,product-7727,91,64.91
ZA,product-7728,236,86.96
MA,product-7729,597,99.56
NG,product-7730,839,65.75
GH,product-7731,966,74.92
KE,product-7732,294,37.74
ZA,product-7733,917,95.00
MA,product-7734,391,94.15
NG,product-7735,992,72.02
GH,product-7736,729,14.34
KE,product-7737,967,43.82
ZA,product-7738,445,73.63
MA,product-7739,386,36.80
NG,product-7740,425,77.60
GH,product-7741,698,25.05
KE,product-7742,209,69.20
ZA,product-7743,281,85.57
MA,product-7744,422,86.52
NG,product-7745,968,65.73
GH,product-7746,748,66.59
KE,product-7747,172,20.79
ZA,product-7748,391,81.86
MA,product-7749,582,80.24
NG,product-7750,692,72.72
GH,product-7751,498,48.75
KE,product-7752,136,7.10
ZA,product-7753,46,97.81
MA,product-7754,265,77.38
NG,product-7755,767,50.99
GH,product-7756,521,33.38
KE,product-7757,298,95.55
ZA,product-7758,177,36.45
MA,product-7759,250,11.47
NG,product-7760,561,66.60
GH,product-7761,161,29.58
KE,product-7762,473,77.50
ZA,product-7763,362,49.26
MA,product-7764,255,15.07
NG,product-7765,437,3.26
GH,product-7766,183,48.09
KE,product-7767,808,18.39
ZA,product-7768,982,89.18
MA,product-7769,190,70.49
NG,product-7770,351,9.80
GH,product-7771,639,51.48
KE,product-7772,542,60.18
ZA,product-7773,96,33.96
MA,product-7774,10,4.64
NG,product-7775,328,28.39
GH,product-7776,45,0.90
KE,product-7777,694,55.72
ZA,product-7778,309,11.24
MA,product-7779,484,54.56
NG,product-7780,119,8.76
GH,product-7781,268,59.06
KE,product-7782,228,8.78
ZA,product-7783,191,43.21
MA,product-7784,354,75.17
NG,product-7785,616,29.43
GH,product-7786,882,45.27
KE,product-7787,857,65.66
ZA,product-7788,685,88.75
MA,product-7789,751,78.14
NG,product-7790,185,17.66
GH,product-7791,644,60.42
KE,product-7792,499,34.83
ZA,product-7793,144,87.80
MA,product-7794,747,18.76
NG,product-7795,424,57.52
GH,product-7796,43,14.36
KE,product-7797,255,27.26
ZA,product-7798,335,30.55
MA,product-7799,832,9.25
NG,product-7800,632,27.80
GH,product-7801,65,92.99
KE,product-7802,626,20.31
ZA,product-7803,566,57.65
MA,product-7804,588,16.49
NG,product-7805,84,21.19
GH,product-7806,215,56.69
KE,product-7807,688,14.43
ZA,product-7808,967,31.11
MA,product-7809,768,79.69
NG,product-7810,719,89.44
GH,product-7811,23,47.91
KE,product-7812,364,94.19
ZA,product-7813,165,25.93
MA,product-7814,56,46.09
NG,product-7815,968,71.14
GH,product-7816,770,22.34
KE,product-7817,657,93.69
ZA,product-7818,217,32.85
MA,product-7819,991,69.79
NG,product-7820,126,80.16
GH,product-7821,217,45.20
KE,product-7822,870,84.40
ZA,product-7823,899,66.03
MA,product-7824,95,4.03
NG,product-7825,558,3.14
GH,product-7826,756,43.13
KE,product-7827,328,58.75
ZA,product-7828,449,35.10
MA,product-7829,767,53.38
NG,product-7830,637,13.37
GH,product-7831,504,65.15
KE,product-7832,443,96.41
ZA,product-7833,792,35.53
MA,product-7834,454,22.30
NG,product-7835,708,93.36
GH,product-7836,855,16.78
KE,product-7837,305,60.90
ZA,product-7838,323,89.14
MA,product-7839,416,61.09
NG,product-7840,749,28.79
GH,product-7841,904,57.72
KE,product-7842,950,9.62
ZA,product-7843,378,40.83
MA,product-7844,282,76.73
NG,product-7845,854,52.78
GH,product-7846,160,7.15
KE,product-7847,868,53.00
ZA,product-7848,614,65.52
MA,product-7849,543,75.18
NG,product-7850,517,15.21
GH,product-7851,412,16.67
KE,product-7852,152,9.99
ZA,product-7853,123,34.82
MA,product-7854,845,27.31
NG,product-7855,670,44.80
GH,product-7856,17,39.77
KE,product-7857,76,55.17
ZA,product-7858,998,14.93
MA,product-7859,651,48.34
NG,product-7860,696,94.27
GH,product-7861,927,5.62
KE,product-7862,789,70.46
ZA,product-7863,356,87.72
MA,product-7864,161,41.73
NG,product-7865,703,22.62
GH,product-7866,294,59.02
KE,product-7867,891,79.46
ZA,product-7868,774,41.58
MA,product-7869,276,92.43
NG,product-7870,632,23.69
GH,product-7871,132,36.54
KE,product-7872,948,78.72
ZA,product-7873,574,92.32
MA,product-7874,318,56.73
NG,product-7875,98,52.69
GH,product-7876,239,69.66
KE,product-7877,356,0.38
ZA,product-7878,642,81.42
MA,product-7879,911,14.35
NG,product-7880,69,12.50
GH,product-7881,443,73.28
KE,product-7882,16,15.33
ZA,product-7883,974,69.52
MA,product-7884,911,34.78
NG,product-7885,396,82.42
GH,product-7886,548,20.39
KE,product-7887,323,99.60
ZA,product-7888,164,30.05
MA,product-7889,23,42.81
NG,product-7890,970,97.53
GH,product-7891,273,92.42
KE,product-7892,760,13.62
ZA,product-7893,279,5.15
MA,product-7894,10,74.13
NG,product-7895,394,9.92
GH,product-7896,10,55.28
KE,product-7897,427,45.64
ZA,product-7898,683,12.25
MA,product-7899,353,77.97
NG,product-7900,58,82.62
GH,product-7901,998,75.27
KE,product-7902,842,4.64
ZA,product-7903,873,11.25
MA,product-7904,815,75.69
NG,product-7905,726,61.99
GH,product-7906,627,33.68
KE,product-7907,378,55.07
ZA,product-7908,666,88.28
MA,product-7909,117,60.51
NG,product-7910,695,67.87
GH,product-7911,41,57.13
KE,product-7912,287,38.71
ZA,product-7913,527,29.64
MA,product-7914,518,0.18
NG,product-7915,956,55.80
GH,product-7916,37,28.05
KE,product-7917,77,82.13
ZA,product-7918,871,80.53
MA,product-7919,921,51.99
NG,product-7920,278,68.57
GH,product-7921,621,85.59
KE,product-7922,521,62.82
ZA,product-7923,487,86.89
MA,product-7924,210,21.94
NG,product-7925,964,31.49
GH,product-7926,993,58.21
KE,product-7927,86,61.55
ZA,product-7928,659,7.82
MA,product-7929,906,41.49
NG,product-7930,645,25.77
GH,product-7931,552,18.62
KE,product-7932,520,52.32
ZA,product-7933,951,0.28
MA,product-7934,261,50.71
NG,product-7935,513,69.66
GH,product-7936,882,64.27
KE,product-7937,692,44.40
ZA,product-7938,925,41.02
MA,product-7939,369,29.33
NG,product-7940,117,43.82
GH,product-7941,13,24.23
KE,product-7942,684,56.54
ZA,product-7943,120,85.89
MA,product-7944,68,45.52
NG,product-7945,645,47.05
GH,product-7946,362,72.31
KE,product-7947,758,46.57
ZA,product-7948,588,52.03
MA,product-7949,526,62.39
NG,product-7950,177,77.39
GH,product-7951,356,90.70
KE,product-7952,475,17.90
ZA,product-7953,365,4.46
MA,product-7954,73,61.20
NG,product-7955,441,69.68
GH,product-7956,305,57.11
KE,product-7957,854,76.43
ZA,product-7958,459,46.94
MA,product-7959,84,21.86
NG,product-7960,539,21.22
GH,product-7961,963,24.47
KE,product-7962,142,65.61
ZA,product-7963,277,36.29
MA,product-7964,26,74.01
NG,product-7965,823,94.13
GH,product-7966,105,33.54
KE,product-7967,622,21.30
ZA,product-7968,30,58.49
MA,product-7969,182,41.40
NG,product-7970,475,70.52
GH,product-7971,89,81.71
KE,product-7972,831,42.01
ZA,product-7973,308,77.09
MA,product-7974,8,89.17
NG,product-7975,151,53.94
GH,product-7976,224,1.93
KE,product-7977,930,70.31
ZA,product-7978,407,26.29
MA,product-7979,594,12.44
NG,product-7980,355,14.63
GH,product-7981,9,80.34
KE,product-7982,577,26.81
ZA,product-7983,787,13.16
MA,product-7984,200,80.38
NG,product-7985,356,78.24
GH,product-7986,161,74.88
KE,product-7987,899,8.62
ZA,product-7988,368,56.58
MA,product-7989,796,85.84
NG,product-7990,644,14.38
GH,product-7991,615,92.68
KE,product-7992,529,32.58
ZA,product-7993,183,54.97
MA,product-7994,546,1.78
NG,product-7995,477,18.14
GH,product-7996,139,73.05
KE,product-7997,652,24.92
ZA,product-7998,991,57.84
MA,product-7999,637,49.42
NG,product-8000,329,30.54
GH,product-8001,456,41.72
KE,product-8002,970,90.20
ZA,product-8003,215,31.91
MA,product-8004,3,48.89
NG,product-8005,510,59.67
GH,product-8006,533,2.01
KE,product-8007,305,80.99
ZA,product-8008,592,10.07
MA,product-8009,841,94.15
NG,product-8010,903,63.88
GH,product-8011,620,45.99
KE,product-8012,897,41.04
ZA,product-8013,853,95.40
MA,product-8014,93,42.02
NG,product-8015,405,52.76
GH,product-8016,225,43.98
KE,product-8017,302,56.14
ZA,product-8018,398,22.73
MA,product-8019,815,5.21
NG,product-8020,788,21.90
GH,product-8021,67,32.45
KE,product-8022,35,38.70
ZA,product-8023,643,86.91
MA,product-8024,772,81.35
NG,product-8025,406,96.19
GH,product-8026,797,40.42
KE,product-8027,538,3.23
ZA,product-8028,575,62.77
MA,product-8029,408,65.46
NG,product-8030,246,55.06
GH,product-8031,227,77.18
KE,product-8032,141,12.19
ZA,product-8033,117,43.46
MA,product-8034,451,17.74
NG,product-8035,409,81.06
GH,product-8036,985,44.89
KE,product-8037,578,62.09
ZA,product-8038,703,12.77
MA,product-8039,326,46.21
NG,product-8040,517,7.02
GH,product-8041,736,15.59
KE,product-8042,975,97.09
ZA,product-8043,829,62.03
MA,product-8044,640,37.73
NG,product-8045,130,20.00
GH,product-8046,52,22.10
KE,product-8047,946,4.08
ZA,product-8048,709,22.41
MA,product-8049,795,85.00
NG,product-8050,211,60.58
GH,product-8051,589,82.45
KE,product-8052,308,40.04
ZA,product-8053,886,9.29
MA,product-8054,349,77.79
NG,product-8055,149,65.59
GH,product-8056,282,2.74
KE,product-8057,765,73.79
ZA,product-8058,826,8.30
MA,product-8059,313,63.76
NG,product-8060,289,28.95
GH,product-8061,274,26.55
KE,product-8062,997,11.91
ZA,product-8063,97,41.39
MA,product-8064,389,5.62
NG,product-8065,105,23.79
GH,product-8066,452,91.79
KE,product-8067,168,0.47
ZA,product-8068,101,0.04
MA,product-8069,771,6.85
NG,product-8070,645,69.13
GH,product-8071,427,27.12
KE,product-8072,738,84.26
ZA,product-8073,820,62.70
MA,product-8074,726,12.07
NG,product-8075,981,84.01
GH,product-8076,277,9.45
KE,product-8077,244,24.28
ZA,product-8078,755,17.09
MA,product-8079,393,31.61
NG,product-8080,873,98.83
GH,product-8081,192,19.31
KE,product-8082,181,51.59
ZA,product-8083,572,45.53
MA,product-8084,997,47.23
NG,product-8085,773,63.30
GH,product-8086,841,47.98
KE,product-8087,41,62.14
ZA,product-8088,808,3.40
MA,product-8089,263,5.72
NG,product-8090,58,43.90
GH,product-8091,784,97.80
KE,product-8092,89,16.45
ZA,product-8093,685,44.16
MA,product-8094,686,53.28
NG,product-8095,572,2.01
GH,product-8096,82,92.40
KE,product-8097,635,82.55
ZA,product-8098,424,49.01
MA,product-8099,176,45.19
NG,product-8100,265,94.86
GH,product-8101,164,48.44
KE,product-8102,523,41.11
ZA,product-8103,384,82.91
MA,product-8104,948,64.23
NG,product-8105,522,2.13
GH,product-8106,334,56.76
KE,product-8107,784,70.55
ZA,product-8108,968,34.79
MA,product-8109,179,11.71
NG,product-8110,828,53.28
GH,product-8111,228,53.60
KE,product-8112,477,12.91
ZA,product-8113,120,13.57
MA,product-8114,671,67.12
NG,product-8115,246,11.49
GH,product-8116,534,8.71
KE,product-8117,283,9.06
ZA,product-8118,36,36.52
MA,product-8119,297,75.31
NG,product-8120,896,69.61
GH,product-8121,257,95.07
KE,product-8122,63,21.93
ZA,product-8123,299,93.19
MA,product-8124,540,12.92
NG,product-8125,405,71.51
GH,product-8126,682,83.10
KE,product-8127,643,81.79
ZA,product-8128,868,3.14
MA,product-8129,322,38.18
NG,product-8130,886,53.85
GH,product-8131,776,82.72
KE,product-8132,933,35.74
ZA,product-8133,132,64.19
MA,product-8134,641,52.63
NG,product-8135,808,87.47
GH,product-8136,398,45.20
KE,product-8137,186,99.75
ZA,product-8138,544,65.99
MA,product-8139,402,33.01
NG,product-8140,278,57.55
GH,product-8141,248,2.55
KE,product-8142,502,18.09
ZA,product-8143,93,8.15
MA,product-8144,767,91.95
NG,product-8145,588,93.64
GH,product-8146,959,23.02
KE,product-8147,159,79.04
ZA,product-8148,124,93.77
MA,product-8149,102,6.65
NG,product-8150,255,33.71
GH,product-8151,71,1.71
KE,product-8152,594,1.71
ZA,product-8153,379,83.55
MA,product-8154,322,59.91
NG,product-8155,953,52.58
GH,product-8156,281,20.04
KE,product-8157,452,97.47
ZA,product-8158,809,3.72
MA,product-8159,950,63.87
NG,product-8160,38,2.31
GH,product-8161,454,83.43
KE,product-8162,738,24.49
ZA,product-8163,726,15.33
MA,product-8164,32,24.22
NG,product-8165,297,33.87
GH,product-8166,942,15.03
KE,product-8167,696,71.38
ZA,product-8168,451,49.90
MA,product-8169,556,4.99
NG,product-8170,689,59.22
GH,product-8171,225,67.61
KE,product-8172,43,94.20
ZA,product-8173,683,28.32
MA,product-8174,235,42.40
NG,product-8175,578,88.75
GH,product-8176,645,37.88
KE,product-8177,756,93.72
ZA,product-8178,108,99.55
MA,product-8179,182,9.02
NG,product-8180,490,81.69
GH,product-8181,737,35.18
KE,product-8182,366,74.34
ZA,product-8183,171,41.72
MA,product-8184,223,48.23
NG,product-8185,76,95.18
GH,product-8186,353,72.53
KE,product-8187,151,36.82
ZA,product-8188,270,67.94
MA,product-8189,83,43.89
NG,product-8190,507,23.47
GH,product-8191,853,24.88
KE,product-8192,64,78.12
ZA,product-8193,937,33.57
MA,product-8194,617,62.74
NG,product-8195,492,26.18
GH,product-8196,300,75.99
KE,product-8197,132,54.90
ZA,product-8198,674,10.39
MA,product-8199,804,25.58
NG,product-8200,912,87.38
GH,product-8201,442,35.87
KE,product-8202,918,10.35
ZA,product-8203,477,65.34
MA,product-8204,627,11.11
NG,product-8205,31,9.25
GH,product-8206,375,53.65
KE,product-8207,549,98.85
ZA,product-8208,235,75.24
MA,product-8209,428,54.08
NG,product-8210,482,42.10
GH,product-8211,572,19.36
KE,product-8212,698,88.93
ZA,product-8213,354,94.36
MA,product-8214,986,27.40
NG,product-8215,591,77.42
GH,product-8216,921,48.65
KE,product-8217,70,3.37
ZA,product-8218,28,14.31
MA,product-8219,345,1.29
NG,product-8220,814,49.72
GH,product-8221,571,27.30
KE,product-8222,752,34.58
ZA,product-8223,68,62.95
MA,product-8224,412,44.29
NG,product-8225,998,22.58
GH,product-8226,169,78.45
KE,product-8227,623,20.66
ZA,product-8228,867,41.67
MA,product-8229,751,23.94
NG,product-8230,458,10.75
GH,product-8231,634,71.61
KE,product-8232,600,25.20
ZA,product-8233,455,18.15
MA,product-8234,985,15.29
NG,product-8235,588,42.70
GH,product-8236,398,81.52
KE,product-8237,175,62.68
ZA,product-8238,970,3.54
MA,product-8239,218,66.07
NG,product-8240,515,71.09
GH,product-8241,379,21.13
KE,product-8242,116,54.84
ZA,product-8243,470,65.87
MA,product-8244,78,97.75
NG,product-8245,400,26.86
GH,product-8246,869,93.37
KE,product-8247,304,8.19
ZA,product-8248,527,63.55
MA,product-8249,516,41.20
NG,product-8250,986,70.12
GH,product-8251,710,51.11
KE,product-8252,44,71.01
ZA,product-8253,598,75.77
MA,product-8254,894,16.66
NG,product-8255,956,36.29
GH,product-8256,376,28.25
KE,product-8257,109,92.98
ZA,product-8258,795,90.67
MA,product-8259,302,51.17
NG,product-8260,440,62.16
GH,product-8261,747,72.30
KE,product-8262,578,25.31
ZA,product-8263,886,4.12
MA,product-8264,609,46.81
NG,product-8265,598,53.36
GH,product-8266,225,7.91
KE,product-8267,467,19.87
ZA,product-8268,110,43.26
MA,product-8269,75,9.43
NG,product-8270,323,82.76
GH,product-8271,889,51.23
KE,product-8272,57,81.18
ZA,product-8273,29,11.20
MA,product-8274,740,69.62
NG,product-8275,953,95.04
GH,product-8276,319,92.08
KE,product-8277,31,25.92
ZA,product-8278,721,52.26
MA,product-8279,950,42.08
NG,product-8280,844,18.32
GH,product-8281,488,78.99
KE,product-8282,253,72.90
ZA,product-8283,516,48.09
MA,product-8284,172,10.82
NG,product-8285,620,35.57
GH,product-8286,218,75.99
KE,product-8287,414,22.40
ZA,product-8288,278,90.50
MA,product-8289,960,51.05
NG,product-8290,835,68.10
GH,product-8291,23,7.44
KE,product-8292,167,23.44
ZA,product-8293,130,88.49
MA,product-8294,621,21.89
NG,product-8295,207,58.61
GH,product-8296,661,74.50
KE,product-8297,344,78.01
ZA,product-8298,312,94.89
MA,product-8299,327,99.79
NG,product-8300,841,31.30
GH,product-8301,608,67.14
KE,product-8302,89,66.67
ZA,product-8303,174,85.11
MA,product-8304,130,12.94
NG,product-8305,209,82.29
GH,product-8306,110,36.69
KE,product-8307,525,50.97
ZA,product-8308,845,37.69
MA,product-8309,906,1.02
NG,product-8310,772,6.24
GH,product-8311,515,33.13
KE,product-8312,234,42.24
ZA,product-8313,605,22.60
MA,product-8314,98,97.11
NG,product-8315,553,72.76
GH,product-8316,638,46.09
KE,product-8317,469,56.47
ZA,product-8318,10,89.94
MA,product-8319,526,97.95
NG,product-8320,508,67.52
GH,product-8321,575,93.96
KE,product-8322,681,12.83
ZA,product-8323,238,69.89
MA,product-8324,608,91.51
NG,product-8325,210,72.84
GH,product-8326,750,26.04
KE,product-8327,932,92.37
ZA,product-8328,487,40.52
MA,product-8329,201,42.36
NG,product-8330,193,40.09
GH,product-8331,728,13.45
KE,product-8332,515,75.07
ZA,product-8333,511,40.37
MA,product-8334,285,90.15
NG,product-8335,775,75.99
GH,product-8336,772,42.61
KE,product-8337,19,34.22
ZA,product-8338,713,53.01
MA,product-8339,132,91.77
NG,product-8340,707,94.58
GH,product-8341,172,90.28
KE,product-8342,194,74.38
ZA,product-8343,41,61.80
MA,product-8344,931,69.19
NG,product-8345,949,27.25
GH,product-8346,557,1.56
KE,product-8347,841,12.63
ZA,product-8348,86,36.67
MA,product-8349,878,31.09
NG,product-8350,925,85.27
GH,product-8351,693,93.65
KE,product-8352,813,28.52
ZA,product-8353,951,67.84
MA,product-8354,383,70.60
NG,product-8355,646,69.69
GH,product-8356,547,15.79
KE,product-8357,799,54.19
ZA,product-8358,940,58.27
MA,product-8359,718,63.29
NG,product-8360,171,81.52
GH,product-8361,920,40.70
KE,product-8362,696,62.44
ZA,product-8363,669,69.15
MA,product-8364,127,84.18
NG,product-8365,244,30.92
GH,product-8366,782,20.35
KE,product-8367,42,98.08
ZA,product-8368,115,10.24
MA,product-8369,981,37.60
NG,product-8370,292,32.33
GH,product-8371,537,24.23
KE,product-8372,820,33.83
ZA,product-8373,963,68.45
MA,product-8374,330,33.89
NG,product-8375,988,11.11
GH,product-8376,931,76.70
KE,product-8377,972,49.08
ZA,product-8378,360,93.93
MA,product-8379,997,99.62
NG,product-8380,134,12.19
GH,product-8381,95,27.63
KE,product-8382,507,98.62
ZA,product-8383,788,52.99
MA,product-8384,497,36.47
NG,product-8385,275,45.58
GH,product-8386,200,14.64
KE,product-8387,310,91.04
ZA,product-8388,382,47.29
MA,product-8389,711,3.58
NG,product-8390,662,97.33
GH,product-8391,670,22.42
KE,product-8392,635,75.18
ZA,product-8393,896,10.15
MA,product-8394,145,61.55
NG,product-8395,479,82.78
GH,product-8396,601,5.86
KE,product-8397,247,96.18
ZA,product-8398,902,85.81
MA,product-8399,510,80.77
NG,product-8400,322,85.70
GH,product-8401,64,33.19
KE,product-8402,364,45.58
ZA,product-8403,148,13.08
MA,product-8404,601,6.72
NG,product-8405,24,5.62
GH,product-8406,504,51.85
KE,product-8407,521,17.53
ZA,product-8408,630,46.98
MA,product-8409,796,86.70
NG,product-8410,779,97.42
GH,product-8411,735,92.56
KE,product-8412,212,53.23
ZA,product-8413,786,43.92
MA,product-8414,331,99.64
NG,product-8415,997,19.63
GH,product-8416,16,11.10
KE,product-8417,279,24.95
ZA,product-8418,587,56.69
MA,product-8419,273,43.40
NG,product-8420,474,22.78
GH,product-8421,871,66.74
KE,product-8422,84,1.20
ZA,product-8423,772,41.77
MA,product-8424,529,22.69
NG,product-8425,198,90.36
GH,product-8426,416,86.93
KE,product-8427,56,43.96
ZA,product-8428,766,7.56
MA,product-8429,778,20.69
NG,product-8430,941,38.58
GH,product-8431,874,12.30
KE,product-8432,799,13.33
ZA,product-8433,480,49.60
MA,product-8434,957,36.85
NG,product-8435,308,15.32
GH,product-8436,170,93.26
KE,product-8437,59,58.10
ZA,product-8438,415,4.84
MA,product-8439,611,30.28
NG,product-8440,857,5.16
GH,product-8441,66,46.74
KE,product-8442,906,65.02
ZA,product-8443,782,20.00
MA,product-8444,293,63.96
NG,product-8445,431,21.47
GH,product-8446,293,20.40
KE,product-8447,87,30.87
ZA,product-8448,178,91.31
MA,product-8449,234,2.48
NG,product-8450,939,16.58
GH,product-8451,929,53.12
KE,product-8452,486,58.08
ZA,product-8453,52,62.21
MA,product-8454,78,14.79
NG,product-8455,82,17.32
GH,product-8456,785,55.70
KE,product-8457,967,89.79
ZA,product-8458,474,32.88
MA,product-8459,362,40.38
NG,product-8460,61,11.37
GH,product-8461,673,48.13
KE,product-8462,238,45.79
ZA,product-8463,131,94.43
MA,product-8464,974,45.24
NG,product-8465,6,87.53
GH,product-8466,405,67.48
KE,product-8467,76,27.11
ZA,product-8468,115,97.65
MA,product-8469,528,82.98
NG,product-8470,598,89.59
GH,product-8471,153,1.83
KE,product-8472,251,1.91
ZA,product-8473,154,2.56
MA,product-8474,304,76.11
NG,product-8475,924,56.44
GH,product-8476,140,14.99
KE,product-8477,637,24.31
ZA,product-8478,501,83.89
MA,product-8479,606,1.99
NG,product-8480,954,71.11
GH,product-8481,587,9.78
KE,product-8482,390,88.28
ZA,product-8483,770,97.95
MA,product-8484,413,77.54
NG,product-8485,827,35.24
GH,product-8486,838,21.95
KE,product-8487,727,18.22
ZA,product-8488,991,14.10
MA,product-8489,194,13.08
NG,product-8490,179,31.64
GH,product-8491,311,38.76
KE,product-8492,643,74.91
ZA,product-8493,301,69.49
MA,product-8494,41,96.52
NG,product-8495,62,72.85
GH,product-8496,854,11.80
KE,product-8497,617,98.62
ZA,product-8498,323,44.34
MA,product-8499,191,80.27
NG,product-8500,740,3.77
GH,product-8501,542,95.03
KE,product-8502,147,79.16
ZA,product-8503,897,6.23
MA,product-8504,406,25.26
NG,product-8505,537,38.28
GH,product-8506,250,66.94
KE,product-8507,98,71.78
ZA,product-8508,757,20.84
MA,product-8509,320,58.62
NG,product-8510,182,76.12
GH,product-8511,481,85.24
KE,product-8512,764,18.53
ZA,product-8513,299,94.91
MA,product-8514,786,19.60
NG,product-8515,89,5.33
GH,product-8516,726,43.93
KE,product-8517,303,44.99
ZA,product-8518,253,6.91
MA,product-8519,262,12.56
NG,product-8520,889,63.28
GH,product-8521,573,13.40
KE,product-8522,662,77.62
ZA,product-8523,975,90.32
MA,product-8524,858,43.92
NG,product-8525,497,65.15
GH,product-8526,567,33.81
KE,product-8527,21,86.82
ZA,product-8528,814,31.58
MA,product-8529,475,26.11
